election_id,district_name,district_id,source_page,party_family,contest_status,candidate_count,first_preference_votes,formal_votes,district_reconciled
vic_la_2010,Polwarth,polwarth,331,Coalition,contested,1,21245,38409,True
vic_la_2010,Polwarth,polwarth,331,Greens,contested,1,3235,38409,True
vic_la_2010,Polwarth,polwarth,331,One Nation,verified_no_contest,0,0,38409,True
vic_la_2010,Polwarth,polwarth,331,Other/Independent,contested,3,3497,38409,True
vic_la_2010,Prahran,prahran,333,ALP,contested,1,9384,33776,True
vic_la_2010,Prahran,prahran,333,Coalition,contested,1,16197,33776,True
vic_la_2010,Prahran,prahran,333,Greens,contested,1,6685,33776,True
vic_la_2010,Prahran,prahran,333,One Nation,verified_no_contest,0,0,33776,True
vic_la_2010,Prahran,prahran,333,Other/Independent,contested,3,1510,33776,True
vic_la_2010,Preston,preston,336,ALP,contested,1,17400,33051,True
vic_la_2010,Preston,preston,336,Coalition,contested,1,8593,33051,True
vic_la_2010,Preston,preston,336,Greens,contested,1,7058,33051,True
vic_la_2010,Preston,preston,336,One Nation,verified_no_contest,0,0,33051,True
vic_la_2010,Preston,preston,336,Other/Independent,verified_no_contest,0,0,33051,True
vic_la_2010,Richmond,richmond,338,ALP,contested,1,13328,35773,True
vic_la_2010,Richmond,richmond,338,Coalition,contested,1,8154,35773,True
vic_la_2010,Richmond,richmond,338,Greens,contested,1,10174,35773,True
vic_la_2010,Richmond,richmond,338,One Nation,verified_no_contest,0,0,35773,True
vic_la_2010,Richmond,richmond,338,Other/Independent,contested,2,4117,35773,True
vic_la_2010,Ripon,ripon,342,ALP,contested,1,14169,33686,True
vic_la_2010,Ripon,ripon,342,Coalition,contested,2,15446,33686,True
vic_la_2010,Ripon,ripon,342,Greens,contested,1,2084,33686,True
vic_la_2010,Ripon,ripon,342,One Nation,verified_no_contest,0,0,33686,True
vic_la_2010,Ripon,ripon,342,Other/Independent,contested,2,1987,33686,True
vic_la_2010,Rodney,rodney,345,ALP,contested,1,5290,32731,True
vic_la_2010,Rodney,rodney,345,Coalition,contested,1,20524,32731,True
vic_la_2010,Rodney,rodney,345,Greens,contested,1,1348,32731,True
vic_la_2010,Rodney,rodney,345,One Nation,verified_no_contest,0,0,32731,True
vic_la_2010,Rodney,rodney,345,Other/Independent,contested,2,5569,32731,True
vic_la_2010,Sandringham,sandringham,347,ALP,contested,1,7313,33995,True
vic_la_2010,Sandringham,sandringham,347,Coalition,contested,1,20704,33995,True
vic_la_2010,Sandringham,sandringham,347,Greens,contested,1,5430,33995,True
vic_la_2010,Sandringham,sandringham,347,One Nation,verified_no_contest,0,0,33995,True
vic_la_2010,Sandringham,sandringham,347,Other/Independent,contested,1,548,33995,True
vic_la_2010,Scoresby,scoresby,349,ALP,contested,1,10388,35132,True
vic_la_2010,Scoresby,scoresby,349,Coalition,contested,1,20745,35132,True
vic_la_2010,Scoresby,scoresby,349,Greens,contested,1,2821,35132,True
vic_la_2010,Scoresby,scoresby,349,One Nation,verified_no_contest,0,0,35132,True
vic_la_2010,Scoresby,scoresby,349,Other/Independent,contested,1,1178,35132,True
vic_la_2010,Seymour,seymour,351,ALP,contested,1,12813,36462,True
vic_la_2010,Seymour,seymour,351,Coalition,contested,2,14383,36462,True
vic_la_2010,Seymour,seymour,351,Greens,contested,1,3230,36462,True
vic_la_2010,Seymour,seymour,351,One Nation,verified_no_contest,0,0,36462,True
vic_la_2010,Seymour,seymour,351,Other/Independent,contested,3,6036,36462,True
vic_la_2010,Shepparton,shepparton,354,ALP,contested,1,5245,33270,True
vic_la_2010,Shepparton,shepparton,354,Coalition,contested,1,17609,33270,True
vic_la_2010,Shepparton,shepparton,354,Greens,contested,1,1631,33270,True
vic_la_2010,Shepparton,shepparton,354,One Nation,verified_no_contest,0,0,33270,True
vic_la_2010,Shepparton,shepparton,354,Other/Independent,contested,4,8785,33270,True
vic_la_2010,South Barwon,south-barwon,356,ALP,contested,1,15759,43837,True
vic_la_2010,South Barwon,south-barwon,356,Coalition,contested,1,20133,43837,True
vic_la_2010,South Barwon,south-barwon,356,Greens,contested,1,4208,43837,True
vic_la_2010,South Barwon,south-barwon,356,One Nation,verified_no_contest,0,0,43837,True
vic_la_2010,South Barwon,south-barwon,356,Other/Independent,contested,6,3737,43837,True
vic_la_2010,South-West Coast,south-west-coast,359,ALP,contested,1,9658,39196,True
vic_la_2010,South-West Coast,south-west-coast,359,Coalition,contested,1,19316,39196,True
vic_la_2010,South-West Coast,south-west-coast,359,Greens,contested,1,3228,39196,True
vic_la_2010,South-West Coast,south-west-coast,359,One Nation,verified_no_contest,0,0,39196,True
vic_la_2010,South-West Coast,south-west-coast,359,Other/Independent,contested,3,6994,39196,True
vic_la_2010,Swan Hill,swan-hill,362,ALP,contested,1,4802,29433,True
vic_la_2010,Swan Hill,swan-hill,362,Coalition,contested,1,22086,29433,True
vic_la_2010,Swan Hill,swan-hill,362,Greens,contested,1,1326,29433,True
vic_la_2010,Swan Hill,swan-hill,362,One Nation,verified_no_contest,0,0,29433,True
vic_la_2010,Swan Hill,swan-hill,362,Other/Independent,contested,1,1219,29433,True
vic_la_2010,Tarneit,tarneit,364,ALP,contested,1,20521,41811,True
vic_la_2010,Tarneit,tarneit,364,Coalition,contested,1,13458,41811,True
vic_la_2010,Tarneit,tarneit,364,Greens,contested,1,3716,41811,True
vic_la_2010,Tarneit,tarneit,364,One Nation,verified_no_contest,0,0,41811,True
vic_la_2010,Tarneit,tarneit,364,Other/Independent,contested,2,4116,41811,True
vic_la_2010,Thomastown,thomastown,367,ALP,contested,1,19190,31309,True
vic_la_2010,Thomastown,thomastown,367,Coalition,contested,1,7591,31309,True
vic_la_2010,Thomastown,thomastown,367,Greens,contested,1,2952,31309,True
vic_la_2010,Thomastown,thomastown,367,One Nation,verified_no_contest,0,0,31309,True
vic_la_2010,Thomastown,thomastown,367,Other/Independent,contested,1,1576,31309,True
vic_la_2010,Warrandyte,warrandyte,369,ALP,contested,1,9920,37843,True
vic_la_2010,Warrandyte,warrandyte,369,Coalition,contested,1,22150,37843,True
vic_la_2010,Warrandyte,warrandyte,369,Greens,contested,1,4221,37843,True
vic_la_2010,Warrandyte,warrandyte,369,One Nation,verified_no_contest,0,0,37843,True
vic_la_2010,Warrandyte,warrandyte,369,Other/Independent,contested,2,1552,37843,True
vic_la_2010,Williamstown,williamstown,371,ALP,contested,1,15859,33922,True
vic_la_2010,Williamstown,williamstown,371,Coalition,contested,1,11023,33922,True
vic_la_2010,Williamstown,williamstown,371,Greens,contested,1,7040,33922,True
vic_la_2010,Williamstown,williamstown,371,One Nation,verified_no_contest,0,0,33922,True
vic_la_2010,Williamstown,williamstown,371,Other/Independent,verified_no_contest,0,0,33922,True
vic_la_2010,Yan Yean,yan-yean,374,ALP,contested,1,20990,48930,True
vic_la_2010,Yan Yean,yan-yean,374,Coalition,contested,1,19612,48930,True
vic_la_2010,Yan Yean,yan-yean,374,Greens,contested,1,4916,48930,True
vic_la_2010,Yan Yean,yan-yean,374,One Nation,verified_no_contest,0,0,48930,True
vic_la_2010,Yan Yean,yan-yean,374,Other/Independent,contested,2,3412,48930,True
vic_la_2010,Yuroke,yuroke,377,ALP,contested,1,23537,42626,True
vic_la_2010,Yuroke,yuroke,377,Coalition,contested,1,13259,42626,True
vic_la_2010,Yuroke,yuroke,377,Greens,contested,1,4128,42626,True
vic_la_2010,Yuroke,yuroke,377,One Nation,verified_no_contest,0,0,42626,True
vic_la_2010,Yuroke,yuroke,377,Other/Independent,contested,1,1702,42626,True
