election_id,district_id,district_name,source_url,source_sha256,retrieved_sha256,outcome_source_url,outcome_source_sha256,elected_candidate,elected_party_raw,elected_party_family,finalist_1_candidate,finalist_1_party_raw,finalist_1_party_family,finalist_1_votes,finalist_1_percent,finalist_2_candidate,finalist_2_party_raw,finalist_2_party_family,finalist_2_votes,finalist_2_percent,winner_party_family,final_pair_family_label,final_pair_available,final_pair_selection_rule,outcome_table_kind,alp_won
vic_la_2014,south-west-coast,South-West Coast,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/south-westcoastdistrict.html,2a7ab4af1671705418e5a6c7f42fe936df4646f616e721d2983b2cf59e4f175b,2a7ab4af1671705418e5a6c7f42fe936df4646f616e721d2983b2cf59e4f175b,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/south-westcoastdistrict.html,2a7ab4af1671705418e5a6c7f42fe936df4646f616e721d2983b2cf59e4f175b,"NAPTHINE, Denis",LIBERAL,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2014,st-albans,St Albans,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/stalbansdistrict.html,fe9501da4b9d5619ac42f67b261f1aa27af7bb6b1b0be6976114b152340c9e82,fe9501da4b9d5619ac42f67b261f1aa27af7bb6b1b0be6976114b152340c9e82,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/stalbansdistrict.html,fe9501da4b9d5619ac42f67b261f1aa27af7bb6b1b0be6976114b152340c9e82,"SULEYMAN, Natalie",AUSTRALIAN LABOR PARTY,ALP,,,,,,,,,,,ALP,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,1
vic_la_2014,sunbury,Sunbury,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/sunburydistrict.html,f439d764e90f4fdc30ec7b471d4421e26bcb34c524e679950d7f344981baf179,f439d764e90f4fdc30ec7b471d4421e26bcb34c524e679950d7f344981baf179,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/sunburydistrict.html,f439d764e90f4fdc30ec7b471d4421e26bcb34c524e679950d7f344981baf179,"BULL, Josh",AUSTRALIAN LABOR PARTY,ALP,"HAGAN, Jo",LIBERAL,Coalition,16952,45.7,"BULL, Josh",AUSTRALIAN LABOR PARTY,ALP,20139,54.3,ALP,Coalition-ALP,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2014,sydenham,Sydenham,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/sydenhamdistrict.html,0f0fd6f11deba1ce6418df6d98827e241cc9780108b6b4c37ca263eefe2bbdcc,0f0fd6f11deba1ce6418df6d98827e241cc9780108b6b4c37ca263eefe2bbdcc,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/sydenhamdistrict.html,0f0fd6f11deba1ce6418df6d98827e241cc9780108b6b4c37ca263eefe2bbdcc,"HUTCHINS, Natalie",AUSTRALIAN LABOR PARTY,ALP,,,,,,,,,,,ALP,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,1
vic_la_2014,tarneit,Tarneit,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/tarneitdistrict.html,08cc3aed0f811000d9fbda94779a48f4cae9696843834183dba90707efc67a59,08cc3aed0f811000d9fbda94779a48f4cae9696843834183dba90707efc67a59,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributiontarneitdistrict.html,6d96b1d23e6721ab74071487f561661ac96fe9a3062a019c4c462f0da15a502e,"LANGUILLER, Telmo",AUSTRALIAN LABOR PARTY,ALP,"LANGUILLER, Telmo",AUSTRALIAN LABOR PARTY,ALP,18864,62.6,"GOURISETTY, Dinesh",LIBERAL,Coalition,11271,37.4,ALP,ALP-Coalition,True,governed-vec-final-total-parser,distribution-page-final-total,1
vic_la_2014,thomastown,Thomastown,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/thomastowndistrict.html,d7e0cd701690d8cf7c129af8053e1a49a32671cb9bf29c39bc7daacfb97ac570,d7e0cd701690d8cf7c129af8053e1a49a32671cb9bf29c39bc7daacfb97ac570,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/thomastowndistrict.html,d7e0cd701690d8cf7c129af8053e1a49a32671cb9bf29c39bc7daacfb97ac570,"HALFPENNY, Bronwyn",AUSTRALIAN LABOR PARTY,ALP,,,,,,,,,,,ALP,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,1
vic_la_2014,warrandyte,Warrandyte,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/warrandytedistrict.html,7382dc3a6c3016fb276bf50cccf68060308e26681461296acc82a94325814398,7382dc3a6c3016fb276bf50cccf68060308e26681461296acc82a94325814398,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/warrandytedistrict.html,7382dc3a6c3016fb276bf50cccf68060308e26681461296acc82a94325814398,"SMITH, Ryan",LIBERAL,Coalition,,,,,,,,,,,Coalition,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,0
vic_la_2014,wendouree,Wendouree,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/wendoureedistrict.html,e29760bdc33a49ce519b3f5768ad9178f2a361ab763d30e78fe5945d992ad0bc,e29760bdc33a49ce519b3f5768ad9178f2a361ab763d30e78fe5945d992ad0bc,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/wendoureedistrict.html,e29760bdc33a49ce519b3f5768ad9178f2a361ab763d30e78fe5945d992ad0bc,"KNIGHT, Sharon",AUSTRALIAN LABOR PARTY,ALP,"KNIGHT, Sharon",AUSTRALIAN LABOR PARTY,ALP,20270,55.79,"COLTMAN, Craig",LIBERAL,Coalition,16063,44.21,ALP,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2014,werribee,Werribee,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/werribeedistrict.html,1928a5fbe8e20b78c7cc50cb577865d8825196665f4a1f50c642bfb7163ce168,1928a5fbe8e20b78c7cc50cb577865d8825196665f4a1f50c642bfb7163ce168,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/werribeedistrict.html,1928a5fbe8e20b78c7cc50cb577865d8825196665f4a1f50c642bfb7163ce168,"PALLAS, Tim",AUSTRALIAN LABOR PARTY,ALP,,,,,,,,,,,ALP,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,1
vic_la_2014,williamstown,Williamstown,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/williamstowndistrict.html,2d77cff21efa0a5f35ee97fc51f8f1bf8c559d200e371f94250af01d4fdf6797,2d77cff21efa0a5f35ee97fc51f8f1bf8c559d200e371f94250af01d4fdf6797,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/williamstowndistrict.html,2d77cff21efa0a5f35ee97fc51f8f1bf8c559d200e371f94250af01d4fdf6797,"NOONAN, Wade",AUSTRALIAN LABOR PARTY,ALP,"SHEA, Alan",LIBERAL,Coalition,13805,33.46,"NOONAN, Wade",AUSTRALIAN LABOR PARTY,ALP,27453,66.54,ALP,Coalition-ALP,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2014,yan-yean,Yan Yean,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/yanyeandistrict.html,02460965c437c6af85e4aaf8a1849cb227d2d5dc32301d0c455e4ec8a4f78233,02460965c437c6af85e4aaf8a1849cb227d2d5dc32301d0c455e4ec8a4f78233,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/yanyeandistrict.html,02460965c437c6af85e4aaf8a1849cb227d2d5dc32301d0c455e4ec8a4f78233,"GREEN, Danielle",AUSTRALIAN LABOR PARTY,ALP,"GREEN, Danielle",AUSTRALIAN LABOR PARTY,ALP,21831,53.65,"OZTURK, Sam",LIBERAL,Coalition,18858,46.35,ALP,ALP-Coalition,True,governed-vec-final-total-parser,results-after-distribution,1
vic_la_2014,yuroke,Yuroke,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/yurokedistrict.html,c0d37d1fbf5181ab3e94e8bcf2b946f5d57e68e221ef30f4fce19161b6ad2eb6,c0d37d1fbf5181ab3e94e8bcf2b946f5d57e68e221ef30f4fce19161b6ad2eb6,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/yurokedistrict.html,c0d37d1fbf5181ab3e94e8bcf2b946f5d57e68e221ef30f4fce19161b6ad2eb6,"SPENCE, Ros",AUSTRALIAN LABOR PARTY,ALP,,,,,,,,,,,ALP,,False,not-available-on-official-early-majority-page,final-pair-unavailable-early-majority,1
