election_id,district_name,district_id,contest,source_url,source_sha256,candidate_order,candidate_name,party_raw,independent_status,party_family,first_preference_votes,formal_votes,district_reconciled
vic_la_2022,Bendigo West,bendigo-west,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bendigo-west-district-results,a7ef868515b4b36e959c46c3a0bd749fd93942773b4d50ac374e2bec5832ee45,7,"EDWARDS, Maree",Australian Labor Party - Victorian Branch,False,ALP,18704,40248,True
vic_la_2022,Bendigo West,bendigo-west,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bendigo-west-district-results,a7ef868515b4b36e959c46c3a0bd749fd93942773b4d50ac374e2bec5832ee45,8,"SEARLE, James",Australian Greens,False,Greens,4634,40248,True
vic_la_2022,Bendigo West,bendigo-west,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bendigo-west-district-results,a7ef868515b4b36e959c46c3a0bd749fd93942773b4d50ac374e2bec5832ee45,9,"TAYLOR, Wayne",Legalise Cannabis Victoria,False,Other/Independent,2175,40248,True
vic_la_2022,Bentleigh,bentleigh,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bentleigh-district-results,c6015fe8b65df7acad2d875d3abf5e045b6147986682a4ffa2eac3a0550dbc75,1,"GNIESLAW, Simon",,True,Other/Independent,789,45120,True
vic_la_2022,Bentleigh,bentleigh,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bentleigh-district-results,c6015fe8b65df7acad2d875d3abf5e045b6147986682a4ffa2eac3a0550dbc75,2,"STAIKOS, Nick",Australian Labor Party - Victorian Branch,False,ALP,20656,45120,True
vic_la_2022,Bentleigh,bentleigh,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bentleigh-district-results,c6015fe8b65df7acad2d875d3abf5e045b6147986682a4ffa2eac3a0550dbc75,3,"GALLI-MCROSTIE, Alana",Australian Greens,False,Greens,4845,45120,True
vic_la_2022,Bentleigh,bentleigh,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bentleigh-district-results,c6015fe8b65df7acad2d875d3abf5e045b6147986682a4ffa2eac3a0550dbc75,4,"HARRIS, David",Animal Justice Party,False,Other/Independent,1098,45120,True
vic_la_2022,Bentleigh,bentleigh,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bentleigh-district-results,c6015fe8b65df7acad2d875d3abf5e045b6147986682a4ffa2eac3a0550dbc75,5,"RYAN, Paul",Family First Victoria,False,Other/Independent,1331,45120,True
vic_la_2022,Bentleigh,bentleigh,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/bentleigh-district-results,c6015fe8b65df7acad2d875d3abf5e045b6147986682a4ffa2eac3a0550dbc75,6,"TAYLOR-HAYNES, Debbie",Liberal,False,Coalition,16401,45120,True
vic_la_2022,Berwick,berwick,general-election,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/berwick-district-results,929e97b6ebb29ee2a841ea0bb7c37a6c8ba14d36232a034a174014c1f25a0859,1,"PERRY, Hayley",Australian Greens,False,Greens,4297,44289,True
