election_id,district_name,district_id,party_family,first_preference_votes,formal_votes,source_url,source_sha256,evidence_available_by,district_reconciled
vic_la_2006,Brunswick,brunswick,ALP,15891,33288,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbrunswickdistrict.html,1a1d0da8707e58fff761a022bf7ad9b6b2512aa1b635063931a33d1c37cf7346,2006-11-25,True
vic_la_2006,Brunswick,brunswick,LIB_NAT,5800,33288,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbrunswickdistrict.html,1a1d0da8707e58fff761a022bf7ad9b6b2512aa1b635063931a33d1c37cf7346,2006-11-25,True
vic_la_2006,Brunswick,brunswick,GRN,9890,33288,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbrunswickdistrict.html,1a1d0da8707e58fff761a022bf7ad9b6b2512aa1b635063931a33d1c37cf7346,2006-11-25,True
vic_la_2006,Brunswick,brunswick,OTH_IND,1707,33288,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbrunswickdistrict.html,1a1d0da8707e58fff761a022bf7ad9b6b2512aa1b635063931a33d1c37cf7346,2006-11-25,True
vic_la_2006,Bulleen,bulleen,ALP,10526,31342,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbulleendistrict.html,ee4bcf6652476660b31daacccc7c744049538ba799723ba529b44f5469def793,2006-11-25,True
vic_la_2006,Bulleen,bulleen,LIB_NAT,16518,31342,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbulleendistrict.html,ee4bcf6652476660b31daacccc7c744049538ba799723ba529b44f5469def793,2006-11-25,True
vic_la_2006,Bulleen,bulleen,GRN,2719,31342,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbulleendistrict.html,ee4bcf6652476660b31daacccc7c744049538ba799723ba529b44f5469def793,2006-11-25,True
vic_la_2006,Bulleen,bulleen,OTH_IND,1579,31342,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbulleendistrict.html,ee4bcf6652476660b31daacccc7c744049538ba799723ba529b44f5469def793,2006-11-25,True
vic_la_2006,Bundoora,bundoora,ALP,16868,31794,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbundooradistrict.html,2f24008ecb5f26bf7d29ef32d4c3c3dabd4e58f793864c024d61ef38bb679c6b,2006-11-25,True
vic_la_2006,Bundoora,bundoora,LIB_NAT,9544,31794,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbundooradistrict.html,2f24008ecb5f26bf7d29ef32d4c3c3dabd4e58f793864c024d61ef38bb679c6b,2006-11-25,True
vic_la_2006,Bundoora,bundoora,GRN,3529,31794,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbundooradistrict.html,2f24008ecb5f26bf7d29ef32d4c3c3dabd4e58f793864c024d61ef38bb679c6b,2006-11-25,True
vic_la_2006,Bundoora,bundoora,OTH_IND,1853,31794,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbundooradistrict.html,2f24008ecb5f26bf7d29ef32d4c3c3dabd4e58f793864c024d61ef38bb679c6b,2006-11-25,True
vic_la_2006,Burwood,burwood,ALP,14565,34603,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultburwooddistrict.html,0f339ca74a8df2c32f70e7005a5362b4f4aa6d9f93ccbd11a777ae52f0ec5099,2006-11-25,True
vic_la_2006,Burwood,burwood,LIB_NAT,14272,34603,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultburwooddistrict.html,0f339ca74a8df2c32f70e7005a5362b4f4aa6d9f93ccbd11a777ae52f0ec5099,2006-11-25,True
vic_la_2006,Burwood,burwood,GRN,4358,34603,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultburwooddistrict.html,0f339ca74a8df2c32f70e7005a5362b4f4aa6d9f93ccbd11a777ae52f0ec5099,2006-11-25,True
vic_la_2006,Burwood,burwood,OTH_IND,1408,34603,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultburwooddistrict.html,0f339ca74a8df2c32f70e7005a5362b4f4aa6d9f93ccbd11a777ae52f0ec5099,2006-11-25,True
vic_la_2006,Carrum,carrum,ALP,16846,35154,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultcarrumdistrict.html,629aa8eafb52ce41ad11a87a6037f6b8058bb0cfc5837706b60787d93719347e,2006-11-25,True
vic_la_2006,Carrum,carrum,LIB_NAT,13392,35154,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultcarrumdistrict.html,629aa8eafb52ce41ad11a87a6037f6b8058bb0cfc5837706b60787d93719347e,2006-11-25,True
vic_la_2006,Carrum,carrum,GRN,3128,35154,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultcarrumdistrict.html,629aa8eafb52ce41ad11a87a6037f6b8058bb0cfc5837706b60787d93719347e,2006-11-25,True
vic_la_2006,Carrum,carrum,OTH_IND,1788,35154,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultcarrumdistrict.html,629aa8eafb52ce41ad11a87a6037f6b8058bb0cfc5837706b60787d93719347e,2006-11-25,True
vic_la_2006,Caulfield,caulfield,ALP,9343,31959,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultcaulfielddistrict.html,21c99ee1034f70130abd4c71a0bcb62bb2a77c5bac962361b0d3b875e220906b,2006-11-25,True
vic_la_2006,Caulfield,caulfield,LIB_NAT,17253,31959,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultcaulfielddistrict.html,21c99ee1034f70130abd4c71a0bcb62bb2a77c5bac962361b0d3b875e220906b,2006-11-25,True
vic_la_2006,Caulfield,caulfield,GRN,4878,31959,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultcaulfielddistrict.html,21c99ee1034f70130abd4c71a0bcb62bb2a77c5bac962361b0d3b875e220906b,2006-11-25,True
vic_la_2006,Caulfield,caulfield,OTH_IND,485,31959,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultcaulfielddistrict.html,21c99ee1034f70130abd4c71a0bcb62bb2a77c5bac962361b0d3b875e220906b,2006-11-25,True
vic_la_2006,Clayton,clayton,ALP,18496,29741,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultclaytondistrict.html,5a14878a834ee507254d35bbabd4836005a8c9c4d9145d573d1aced253995c4f,2006-11-25,True
vic_la_2006,Clayton,clayton,LIB_NAT,7064,29741,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultclaytondistrict.html,5a14878a834ee507254d35bbabd4836005a8c9c4d9145d573d1aced253995c4f,2006-11-25,True
vic_la_2006,Clayton,clayton,GRN,2798,29741,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultclaytondistrict.html,5a14878a834ee507254d35bbabd4836005a8c9c4d9145d573d1aced253995c4f,2006-11-25,True
vic_la_2006,Clayton,clayton,OTH_IND,1383,29741,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultclaytondistrict.html,5a14878a834ee507254d35bbabd4836005a8c9c4d9145d573d1aced253995c4f,2006-11-25,True
vic_la_2006,Cranbourne,cranbourne,ALP,19719,35785,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultcranbournedistrict.html,99da602d3d7014498c792be0052ad559525362d59f818a545e7b71ae3653eb55,2006-11-25,True
vic_la_2006,Cranbourne,cranbourne,LIB_NAT,11818,35785,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultcranbournedistrict.html,99da602d3d7014498c792be0052ad559525362d59f818a545e7b71ae3653eb55,2006-11-25,True
vic_la_2006,Cranbourne,cranbourne,GRN,2042,35785,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultcranbournedistrict.html,99da602d3d7014498c792be0052ad559525362d59f818a545e7b71ae3653eb55,2006-11-25,True
vic_la_2006,Cranbourne,cranbourne,OTH_IND,2206,35785,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultcranbournedistrict.html,99da602d3d7014498c792be0052ad559525362d59f818a545e7b71ae3653eb55,2006-11-25,True
vic_la_2006,Dandenong,dandenong,ALP,17126,29259,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultdandenongdistrict.html,81936e165bd0a5e46e18df46854cea3e20c9130892f5b6a6d719be7268d93d64,2006-11-25,True
vic_la_2006,Dandenong,dandenong,LIB_NAT,7287,29259,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultdandenongdistrict.html,81936e165bd0a5e46e18df46854cea3e20c9130892f5b6a6d719be7268d93d64,2006-11-25,True
vic_la_2006,Dandenong,dandenong,GRN,2420,29259,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultdandenongdistrict.html,81936e165bd0a5e46e18df46854cea3e20c9130892f5b6a6d719be7268d93d64,2006-11-25,True
vic_la_2006,Dandenong,dandenong,OTH_IND,2426,29259,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultdandenongdistrict.html,81936e165bd0a5e46e18df46854cea3e20c9130892f5b6a6d719be7268d93d64,2006-11-25,True
vic_la_2006,Derrimut,derrimut,ALP,19103,30110,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultderrimutdistrict.html,a41eccb8670b35d39dcac1b7888a8a5f64c2c540b32b937201fd9394e49cc7d0,2006-11-25,True
vic_la_2006,Derrimut,derrimut,LIB_NAT,5697,30110,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultderrimutdistrict.html,a41eccb8670b35d39dcac1b7888a8a5f64c2c540b32b937201fd9394e49cc7d0,2006-11-25,True
vic_la_2006,Derrimut,derrimut,GRN,2407,30110,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultderrimutdistrict.html,a41eccb8670b35d39dcac1b7888a8a5f64c2c540b32b937201fd9394e49cc7d0,2006-11-25,True
vic_la_2006,Derrimut,derrimut,OTH_IND,2903,30110,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultderrimutdistrict.html,a41eccb8670b35d39dcac1b7888a8a5f64c2c540b32b937201fd9394e49cc7d0,2006-11-25,True
